season_id,edition_id,game_id,round,action_number,period,type,player_id,team_id,opponent_id,x,y,details
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,302,3,3FGA,Justin Robinson,Gravelines-Dunkerque,Paris,1.238,7.682,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,312,3,2FGA,Aamir Simms,Paris,Gravelines-Dunkerque,-0.498,1.614,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,314,3,2FGA,Axel Toupane,Paris,Gravelines-Dunkerque,5.28,2.813,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,318,3,2FGA,Justin Robinson,Gravelines-Dunkerque,Paris,1.58,2.471,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,320,3,2FGM,Kyle Allman,Paris,Gravelines-Dunkerque,0.128,1.046,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,326,3,3FGM,Amar Gegic,Paris,Gravelines-Dunkerque,5.508,5.831,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,328,3,2FGA,Vince Edwards,Gravelines-Dunkerque,Paris,1.893,0.788,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,331,3,2FGM,Ismael Kamagate,Paris,Gravelines-Dunkerque,0.641,0.76,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,341,3,2FGM,Jajuan Johnson,Gravelines-Dunkerque,Paris,2.064,3.067,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,351,3,2FGA,Vafessa Fofana,Gravelines-Dunkerque,Paris,-1.751,1.189,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,360,3,2FGM,Amar Gegic,Paris,Gravelines-Dunkerque,0.897,3.496,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,371,3,3FGM,Matthieu Gauzin,Gravelines-Dunkerque,Paris,7.13,-0.038,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,373,3,2FGM,Amar Gegic,Paris,Gravelines-Dunkerque,0.982,0.819,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,375,3,2FGA,Romuald Morency,Gravelines-Dunkerque,Paris,3.856,1.757,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,377,3,2FGM,Amar Gegic,Paris,Gravelines-Dunkerque,0.241,0.335,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,379,3,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Paris,-0.07,2.127,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,389,3,3FGA,Tyrone Wallace,Paris,Gravelines-Dunkerque,0.555,7.769,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,402,4,2FGA,Juhann Begarin,Paris,Gravelines-Dunkerque,0.669,-0.237,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,404,4,2FGA,Justin Robinson,Gravelines-Dunkerque,Paris,-3.231,4.207,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,406,4,3FGM,Gauthier Denis,Paris,Gravelines-Dunkerque,-7.186,0.788,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,408,4,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Paris,-0.184,4.549,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,410,4,3FGA,Gauthier Denis,Paris,Gravelines-Dunkerque,-6.874,0.447,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,412,4,2FGM,Matthieu Gauzin,Gravelines-Dunkerque,Paris,-0.982,0.99,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,424,4,2FGM,Matthieu Gauzin,Gravelines-Dunkerque,Paris,-3.031,5.148,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,431,4,2FGM,Matthieu Gauzin,Gravelines-Dunkerque,Paris,-0.441,0.419,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,437,4,3FGA,Axel Toupane,Paris,Gravelines-Dunkerque,-4.312,6.287,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,441,4,3FGA,Gauthier Denis,Paris,Gravelines-Dunkerque,-7.073,2.813,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,445,4,3FGA,Matthieu Gauzin,Gravelines-Dunkerque,Paris,6.276,5.12,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,447,4,3FGM,Matthieu Gauzin,Gravelines-Dunkerque,Paris,6.419,4.064,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,449,4,2FGA,Axel Toupane,Paris,Gravelines-Dunkerque,4.681,4.747,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,451,4,2FGM,Dominik Olejniczak,Gravelines-Dunkerque,Paris,-0.755,2.555,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,457,4,2FGA,Tyrone Wallace,Paris,Gravelines-Dunkerque,0.641,0.76,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,459,4,3FGM,Kyle Allman,Paris,Gravelines-Dunkerque,2.035,7.368,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,466,4,2FGM,Ismael Kamagate,Paris,Gravelines-Dunkerque,0.213,1.13,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,474,4,3FGA,Aamir Simms,Paris,Gravelines-Dunkerque,4.824,6.601,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,476,4,3FGA,Matthieu Gauzin,Gravelines-Dunkerque,Paris,-4.255,6.713,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,481,4,2FGM,Vince Edwards,Gravelines-Dunkerque,Paris,-0.783,1.816,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,486,4,3FGM,Vafessa Fofana,Gravelines-Dunkerque,Paris,-6.958,1.502,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,488,4,2FGA,Juhann Begarin,Paris,Gravelines-Dunkerque,1.039,0.788,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,490,4,3FGA,Vafessa Fofana,Gravelines-Dunkerque,Paris,-5.394,6.117,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,492,4,2FGM,Jeremy Evans,Paris,Gravelines-Dunkerque,-0.156,0.335,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,494,4,2FGA,Jajuan Johnson,Gravelines-Dunkerque,Paris,0.184,1.502,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,496,4,2FGM,Kyle Allman,Paris,Gravelines-Dunkerque,0.441,0.363,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,497,4,2FGM,Jajuan Johnson,Gravelines-Dunkerque,Paris,-1.125,2.328,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,512,4,3FGM,Vafessa Fofana,Gravelines-Dunkerque,Paris,-0.412,7.511,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,517,4,2FGM,Kyle Allman,Paris,Gravelines-Dunkerque,0.412,0.76,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,525,4,3FGM,Justin Robinson,Gravelines-Dunkerque,Paris,-0.954,7.71,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,526,4,3FGM,Aamir Simms,Paris,Gravelines-Dunkerque,-6.133,5.433,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,529,4,2FGA,Justin Robinson,Gravelines-Dunkerque,Paris,-0.954,1.359,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,531,4,2FGM,Vince Edwards,Gravelines-Dunkerque,Paris,0,-0.175,putback
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,532,4,3FGM,Kyle Allman,Paris,Gravelines-Dunkerque,3.231,7.027,
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,537,4,2FGM,Axel Toupane,Paris,Gravelines-Dunkerque,0.412,1.331,jump shot
22-23,22-23 PROA,2022-12-27:Paris-Gravelines-Dunkerque,15,540,4,2FGA,Kyle Allman,Paris,Gravelines-Dunkerque,-0.384,0.704,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,3,1,3FGA,Nando De Colo,Lyon-Villeurbanne,Nanterre,2.568,6.766,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,7,1,2FGM,Amine Noua,Lyon-Villeurbanne,Nanterre,-1.068,3.333,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,12,1,2FGM,Keith Hornsby,Nanterre,Lyon-Villeurbanne,3.375,3.997,step-back
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,13,1,3FGA,Jonah Mathews,Lyon-Villeurbanne,Nanterre,-4.413,6.189,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,15,1,2FGA,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,0.778,2.323,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,17,1,3FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-6.981,1.802,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,24,1,2FGA,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,-1.616,3.65,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,26,1,2FGM,Amine Noua,Lyon-Villeurbanne,Nanterre,0.375,2.639,hook shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,28,1,3FGM,Nando De Colo,Lyon-Villeurbanne,Nanterre,-6.894,0.648,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,30,1,2FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-1.068,0.533,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,31,1,3FGA,Amine Noua,Lyon-Villeurbanne,Nanterre,6.952,0.071,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,34,1,3FGA,Retin Obasohan,Lyon-Villeurbanne,Nanterre,4.528,5.671,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,48,1,3FGM,Keith Hornsby,Nanterre,Lyon-Villeurbanne,-3.144,6.537,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,49,1,2FGM,Alex Tyus,Lyon-Villeurbanne,Nanterre,0.057,0.071,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,51,1,3FGM,Keith Hornsby,Nanterre,Lyon-Villeurbanne,6.087,3.622,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,52,1,2FGA,Alex Tyus,Lyon-Villeurbanne,Nanterre,-0.057,0.099,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,54,1,2FGM,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,-0.057,0.071,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,56,1,2FGM,Jonah Mathews,Lyon-Villeurbanne,Nanterre,0.722,0.503,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,58,1,2FGA,Keith Hornsby,Nanterre,Lyon-Villeurbanne,-0.491,0.822,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,66,1,2FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,0.519,3.073,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,67,1,3FGA,Nando De Colo,Lyon-Villeurbanne,Nanterre,5.913,4.487,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,69,1,2FGM,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,-0.057,0.127,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,71,1,2FGM,Amine Noua,Lyon-Villeurbanne,Nanterre,0.375,2.841,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,73,1,3FGA,Keith Hornsby,Nanterre,Lyon-Villeurbanne,2.653,6.94,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,77,1,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,2.337,3.188,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,79,1,3FGA,Amine Noua,Lyon-Villeurbanne,Nanterre,6.837,0.041,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,91,1,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,0.231,2.177,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,95,1,3FGA,Parker Jackson-Cartwright,Lyon-Villeurbanne,Nanterre,-1.125,7.461,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,99,1,3FGA,Rion Brown,Nanterre,Lyon-Villeurbanne,-1.875,6.912,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,101,1,2FGM,Youssoupha Fall,Lyon-Villeurbanne,Nanterre,1.009,0.704,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,103,1,3FGA,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,-7.068,0.127,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,105,1,3FGM,Charles Kahudi,Lyon-Villeurbanne,Nanterre,-6.865,0.273,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,113,2,2FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,0.491,3.765,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,114,2,2FGM,Youssoupha Fall,Lyon-Villeurbanne,Nanterre,0.288,1.34,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,122,2,3FGA,Antoine Diot,Lyon-Villeurbanne,Nanterre,6.981,0.186,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,124,2,2FGA,Rion Brown,Nanterre,Lyon-Villeurbanne,4.24,2.149,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,126,2,2FGA,Charles Kahudi,Lyon-Villeurbanne,Nanterre,-0.318,2.754,hook shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,128,2,2FGM,Rion Brown,Nanterre,Lyon-Villeurbanne,-1.009,0.62,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,135,2,3FGA,Charles Kahudi,Lyon-Villeurbanne,Nanterre,5.798,4.574,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,140,2,2FGM,Youssoupha Fall,Lyon-Villeurbanne,Nanterre,-1.009,1.975,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,162,2,3FGM,David Lighty,Lyon-Villeurbanne,Nanterre,6.923,0.416,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,164,2,2FGM,Keith Hornsby,Nanterre,Lyon-Villeurbanne,-0.953,0.475,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,166,2,3FGM,Amine Noua,Lyon-Villeurbanne,Nanterre,-0.922,7.228,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,168,2,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-1.903,2.698,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,178,2,3FGA,Bastien Pinault,Nanterre,Lyon-Villeurbanne,3.087,6.94,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,180,2,3FGA,Jonah Mathews,Lyon-Villeurbanne,Nanterre,3,6.651,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,183,2,2FGA,Amine Noua,Lyon-Villeurbanne,Nanterre,-0.807,3.042,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,185,2,2FGA,Rion Brown,Nanterre,Lyon-Villeurbanne,0.75,0.329,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,187,2,2FGM,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,0,-0.175,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,190,2,2FGA,Nando De Colo,Lyon-Villeurbanne,Nanterre,1.443,5.265,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,200,2,2FGM,Nando De Colo,Lyon-Villeurbanne,Nanterre,1.875,0.676,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,201,2,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-3.057,3.275,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,203,2,3FGA,David Lighty,Lyon-Villeurbanne,Nanterre,3.375,6.825,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,210,2,2FGA,Nando De Colo,Lyon-Villeurbanne,Nanterre,0.894,3.448,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,212,2,2FGM,Alex Tyus,Lyon-Villeurbanne,Nanterre,0,0.041,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,213,2,3FGM,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,4.413,5.727,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,215,2,2FGA,Amine Noua,Lyon-Villeurbanne,Nanterre,-0.547,2.496,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,221,2,3FGA,Bastien Pinault,Nanterre,Lyon-Villeurbanne,0.491,8.152,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,223,2,2FGM,David Lighty,Lyon-Villeurbanne,Nanterre,-2.394,3.188,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,226,2,3FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-5.019,10.317,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,233,3,3FGM,Nando De Colo,Lyon-Villeurbanne,Nanterre,-5.163,5.439,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,235,3,2FGA,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,4.385,-0.046,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,237,3,3FGA,Jonah Mathews,Lyon-Villeurbanne,Nanterre,-5.163,4.834,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,239,3,2FGM,Alex Tyus,Lyon-Villeurbanne,Nanterre,0,-0.175,putback
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,240,3,2FGM,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,-1.587,3.101,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,243,3,2FGM,Lucas Fischer,Nanterre,Lyon-Villeurbanne,0.087,0.071,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,247,3,2FGM,Alex Tyus,Lyon-Villeurbanne,Nanterre,-0.028,0.013,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,250,3,2FGA,Lucas Fischer,Nanterre,Lyon-Villeurbanne,-0.663,0.704,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,253,3,2FGM,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,0.057,0.071,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,255,3,3FGM,Retin Obasohan,Lyon-Villeurbanne,Nanterre,-6.923,1.802,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,259,3,3FGA,Jonah Mathews,Lyon-Villeurbanne,Nanterre,5.278,5.036,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,267,3,2FGA,Rion Brown,Nanterre,Lyon-Villeurbanne,-3.231,3.42,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,269,3,3FGM,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,-4.76,5.641,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,278,3,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,2.913,1.284,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,286,3,3FGM,Nando De Colo,Lyon-Villeurbanne,Nanterre,1.528,7.172,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,296,3,2FGM,Nando De Colo,Lyon-Villeurbanne,Nanterre,3.49,3.216,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,297,3,3FGM,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,5.971,4.227,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,299,3,3FGM,Retin Obasohan,Lyon-Villeurbanne,Nanterre,-4.644,5.786,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,301,3,2FGM,Lucas Fischer,Nanterre,Lyon-Villeurbanne,0.057,0.013,dunk
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,303,3,2FGM,Alex Tyus,Lyon-Villeurbanne,Nanterre,0.087,1.225,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,316,3,2FGA,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,-0.578,2.754,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,318,3,3FGA,Bastien Pinault,Nanterre,Lyon-Villeurbanne,3.952,6.075,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,323,3,2FGM,Rion Brown,Nanterre,Lyon-Villeurbanne,-0.722,1.455,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,326,3,3FGM,Bastien Pinault,Nanterre,Lyon-Villeurbanne,-4.443,6.133,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,328,3,3FGA,David Lighty,Lyon-Villeurbanne,Nanterre,6.693,0.648,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,340,3,3FGA,Charles Kahudi,Lyon-Villeurbanne,Nanterre,-7.068,1.455,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,342,3,3FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-6.837,0.388,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,344,3,3FGM,Parker Jackson-Cartwright,Lyon-Villeurbanne,Nanterre,0.778,7.141,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,345,3,2FGA,Benjamin Sene,Nanterre,Lyon-Villeurbanne,3.548,1.284,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,357,4,3FGA,Bastien Pinault,Nanterre,Lyon-Villeurbanne,2.943,7.085,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,359,4,2FGM,David Lighty,Lyon-Villeurbanne,Nanterre,-1.788,3.65,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,360,4,2FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-1.038,2.465,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,361,4,3FGA,Parker Jackson-Cartwright,Lyon-Villeurbanne,Nanterre,-2.51,7.2,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,364,4,2FGM,Parker Jackson-Cartwright,Lyon-Villeurbanne,Nanterre,-0.606,1.687,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,369,4,2FGA,Charles Kahudi,Lyon-Villeurbanne,Nanterre,0,-0.175,putback
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,371,4,3FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,-5.74,4.341,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,378,4,2FGA,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,-0.606,0.416,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,380,4,3FGA,Charles Kahudi,Lyon-Villeurbanne,Nanterre,-5.307,4.977,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,388,4,2FGA,Lucas Fischer,Nanterre,Lyon-Villeurbanne,-0.922,0.763,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,390,4,3FGA,Antoine Diot,Lyon-Villeurbanne,Nanterre,6.778,2.149,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,397,4,2FGA,Parker Jackson-Cartwright,Lyon-Villeurbanne,Nanterre,1.009,1.197,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,401,4,2FGM,Benjamin Sene,Nanterre,Lyon-Villeurbanne,2.047,2.264,floating jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,409,4,2FGM,Hamady Ndiaye,Nanterre,Lyon-Villeurbanne,-3.231,4.285,jump shot
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,413,4,3FGA,Bastien Pinault,Nanterre,Lyon-Villeurbanne,-5.913,4.255,
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,439,4,2FGM,Lucas Dussoulier,Nanterre,Lyon-Villeurbanne,0.778,0.937,layup
22-23,22-23 PROA,2022-12-27:Lyon-Villeurbanne-Nanterre,15,452,4,2FGM,Jonah Mathews,Lyon-Villeurbanne,Nanterre,6.231,0.041,jump shot
